file	routine	kind	said_line	said_bkp_relation	said_old_relation	said_sha256	said_bkp_sha256	said_old_sha256	behavioral_relevance
prsd.f	GETXYP	subroutine	7184	identical	identical	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	none-no-variant-delta
prsd.f	CONCRV	subroutine	7206	identical	identical	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	none-no-variant-delta
prsd.f	SIDE	subroutine	7256	identical	identical	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	none-no-variant-delta
prsd.f	SECPR	subroutine	7297	identical	identical	5deb5f7b70329ddb05b9a08515e8dde95a521fd037318aa9106281e507054e5e	5deb5f7b70329ddb05b9a08515e8dde95a521fd037318aa9106281e507054e5e	5deb5f7b70329ddb05b9a08515e8dde95a521fd037318aa9106281e507054e5e	none-no-variant-delta
prsd.f	COMPAREMP	subroutine	7571	identical	identical	520e4002aa28fcb07e3604558ca9a953af76d3075ec8d717e788bdb3fa751af1	520e4002aa28fcb07e3604558ca9a953af76d3075ec8d717e788bdb3fa751af1	520e4002aa28fcb07e3604558ca9a953af76d3075ec8d717e788bdb3fa751af1	none-no-variant-delta
prsd.f	PRMPCPR	subroutine	7688	identical	identical	2a4d433346c62cdf163da38a3f0ca2e500176b57c8baa288c5abac0e6ff179cf	2a4d433346c62cdf163da38a3f0ca2e500176b57c8baa288c5abac0e6ff179cf	2a4d433346c62cdf163da38a3f0ca2e500176b57c8baa288c5abac0e6ff179cf	none-no-variant-delta
prsd.f	PNMOD	subroutine	7947	identical	identical	38dcbd518786617ed5bdc87636506c913ff0870cd9dda16f593b3e5253ad702a	38dcbd518786617ed5bdc87636506c913ff0870cd9dda16f593b3e5253ad702a	38dcbd518786617ed5bdc87636506c913ff0870cd9dda16f593b3e5253ad702a	none-no-variant-delta
prsd.f	GIESSENPR	subroutine	7964	identical	identical	af210d55ff307b28fcf11c1c9611abb13e501a4548777742eee8b99be4615f63	af210d55ff307b28fcf11c1c9611abb13e501a4548777742eee8b99be4615f63	af210d55ff307b28fcf11c1c9611abb13e501a4548777742eee8b99be4615f63	none-no-variant-delta
prsd.f	MD07I	subroutine	8035	identical	identical	82f391b41244837839c07fee615d9421ed3ac8dc32bb4eca2eb33bfa1fb56b6f	82f391b41244837839c07fee615d9421ed3ac8dc32bb4eca2eb33bfa1fb56b6f	82f391b41244837839c07fee615d9421ed3ac8dc32bb4eca2eb33bfa1fb56b6f	none-no-variant-delta
prsd.f	MD05I	subroutine	8111	identical	identical	cc2d08708757d7403d63ec3fc8fa65dddbe95c5d74559c1c81d07f641c66ebf8	cc2d08708757d7403d63ec3fc8fa65dddbe95c5d74559c1c81d07f641c66ebf8	cc2d08708757d7403d63ec3fc8fa65dddbe95c5d74559c1c81d07f641c66ebf8	none-no-variant-delta
prsd.f	MD03I	subroutine	8185	identical	identical	9b9fee3f6c4c62b942039e021b248754bb78bf3b73f31310361566ccb17fea00	9b9fee3f6c4c62b942039e021b248754bb78bf3b73f31310361566ccb17fea00	9b9fee3f6c4c62b942039e021b248754bb78bf3b73f31310361566ccb17fea00	none-no-variant-delta
prsd.f	PRAPLT	subroutine	8258	identical	identical	2376c6afd36c6100f1734c0014bb2f2a9968d37689f2c9f4ee8312ca97357a83	2376c6afd36c6100f1734c0014bb2f2a9968d37689f2c9f4ee8312ca97357a83	2376c6afd36c6100f1734c0014bb2f2a9968d37689f2c9f4ee8312ca97357a83	none-no-variant-delta
prsd.f	EGTMN	function	8661	identical	identical	a8d9504f4c6aa11926d34ef6bcfe81c9c11c1c02811642a32eee307ce4e34431	a8d9504f4c6aa11926d34ef6bcfe81c9c11c1c02811642a32eee307ce4e34431	a8d9504f4c6aa11926d34ef6bcfe81c9c11c1c02811642a32eee307ce4e34431	none-no-variant-delta
prsd.f	TFIXD	subroutine	8696	identical	identical	7ce2cadf75e0761e7a5fba8abce4cbd01d5cd327400e0ebc20ac9fa3b8f30e15	7ce2cadf75e0761e7a5fba8abce4cbd01d5cd327400e0ebc20ac9fa3b8f30e15	7ce2cadf75e0761e7a5fba8abce4cbd01d5cd327400e0ebc20ac9fa3b8f30e15	none-no-variant-delta
prsd.f	GETAS	subroutine	8778	identical	identical	5ec8f0b27465c8fd8df86e6e7eca18e4361502274e3bd69c304f1b1356bc43b8	5ec8f0b27465c8fd8df86e6e7eca18e4361502274e3bd69c304f1b1356bc43b8	5ec8f0b27465c8fd8df86e6e7eca18e4361502274e3bd69c304f1b1356bc43b8	none-no-variant-delta
prsd03.f	__MAIN__	implicit-main	1	identical	identical	959c0a92c7f6948c314d209225df6283a5082b309a7c5eea58afcadd9593869c	959c0a92c7f6948c314d209225df6283a5082b309a7c5eea58afcadd9593869c	959c0a92c7f6948c314d209225df6283a5082b309a7c5eea58afcadd9593869c	none-no-variant-delta
prsd03.f	PRCHICMP	subroutine	994	identical	identical	4b27cbeb4bdce08bd3db61f1dca08ba709a1324ddd16621d458590088105d8d1	4b27cbeb4bdce08bd3db61f1dca08ba709a1324ddd16621d458590088105d8d1	4b27cbeb4bdce08bd3db61f1dca08ba709a1324ddd16621d458590088105d8d1	none-no-variant-delta
prsd03.f	SETEK	subroutine	1212	identical	identical	f5dbd46d5e05c4221ad3c4b3a2fd8baf1cdd12e94b8c7de5deeeede0cc5cd18d	f5dbd46d5e05c4221ad3c4b3a2fd8baf1cdd12e94b8c7de5deeeede0cc5cd18d	f5dbd46d5e05c4221ad3c4b3a2fd8baf1cdd12e94b8c7de5deeeede0cc5cd18d	none-no-variant-delta
prsd03.f	TYPEQV	function	1270	identical	identical	c8a5917157c12692c03275a304667c23fc99e73fd46324f61f16d3d1ac61303c	c8a5917157c12692c03275a304667c23fc99e73fd46324f61f16d3d1ac61303c	c8a5917157c12692c03275a304667c23fc99e73fd46324f61f16d3d1ac61303c	none-no-variant-delta
prsd03.f	PRBAS	subroutine	1280	identical	identical	f52d2c96d30e878f66ff36f9a0d41d8b5bb5a7caa4239cb8eb6fd3717424aeb2	f52d2c96d30e878f66ff36f9a0d41d8b5bb5a7caa4239cb8eb6fd3717424aeb2	f52d2c96d30e878f66ff36f9a0d41d8b5bb5a7caa4239cb8eb6fd3717424aeb2	none-no-variant-delta
prsd03.f	PROBS	subroutine	1421	identical	identical	ebe60b8e4b9b38c7235d9fa7b5f8e86f5fac10180f2ffb977e73278fa892f59c	ebe60b8e4b9b38c7235d9fa7b5f8e86f5fac10180f2ffb977e73278fa892f59c	ebe60b8e4b9b38c7235d9fa7b5f8e86f5fac10180f2ffb977e73278fa892f59c	none-no-variant-delta
prsd03.f	PROBSL	subroutine	1561	identical	identical	496d740d87b826e090b13136fdf67730a40fab0282c67a82a38f3f1a6dbc05d4	496d740d87b826e090b13136fdf67730a40fab0282c67a82a38f3f1a6dbc05d4	496d740d87b826e090b13136fdf67730a40fab0282c67a82a38f3f1a6dbc05d4	none-no-variant-delta
prsd03.f	XFORM	subroutine	1645	identical	identical	2e2ae876b827726fab5bba097874ceba5c8d2f4b76b200c37c8e5e83f8c86f19	2e2ae876b827726fab5bba097874ceba5c8d2f4b76b200c37c8e5e83f8c86f19	2e2ae876b827726fab5bba097874ceba5c8d2f4b76b200c37c8e5e83f8c86f19	none-no-variant-delta
prsd03.f	PRSOL	subroutine	1710	identical	identical	7f8198829d60248004cb3e5933dcf86276db86d20d2b41be0ebad67be0eeaec0	7f8198829d60248004cb3e5933dcf86276db86d20d2b41be0ebad67be0eeaec0	7f8198829d60248004cb3e5933dcf86276db86d20d2b41be0ebad67be0eeaec0	none-no-variant-delta
prsd03.f	PRDLT	subroutine	2195	identical	identical	19b1fc87b1dc31f6992e8a5bf2db426a9a5caed2707c348e9a3dd2aeebf91267	19b1fc87b1dc31f6992e8a5bf2db426a9a5caed2707c348e9a3dd2aeebf91267	19b1fc87b1dc31f6992e8a5bf2db426a9a5caed2707c348e9a3dd2aeebf91267	none-no-variant-delta
prsd03.f	EKDLT	subroutine	2430	identical	identical	2945abf2a4a0bd03557bb500e49b386e00856a0fc38c19481bd1fc2f6a357750	2945abf2a4a0bd03557bb500e49b386e00856a0fc38c19481bd1fc2f6a357750	2945abf2a4a0bd03557bb500e49b386e00856a0fc38c19481bd1fc2f6a357750	none-no-variant-delta
prsd03.f	DLTMAID	subroutine	2603	identical	identical	3b9cfdaf6d5c7e013c731ec7deddfd3d9b2c651e9404328994827683f5f12abb	3b9cfdaf6d5c7e013c731ec7deddfd3d9b2c651e9404328994827683f5f12abb	3b9cfdaf6d5c7e013c731ec7deddfd3d9b2c651e9404328994827683f5f12abb	none-no-variant-delta
prsd03.f	EPSCL	function	2746	identical	identical	544fa4f23bd28d32896eb325844fb64a5d1690361c24a5125ee4b926864661d5	544fa4f23bd28d32896eb325844fb64a5d1690361c24a5125ee4b926864661d5	544fa4f23bd28d32896eb325844fb64a5d1690361c24a5125ee4b926864661d5	none-no-variant-delta
prsd03.f	GETP33	subroutine	2768	identical	identical	4c9700beec4f4db92dba1946d7e1805d630fa31b3255f425253e2aff3b077b92	4c9700beec4f4db92dba1946d7e1805d630fa31b3255f425253e2aff3b077b92	4c9700beec4f4db92dba1946d7e1805d630fa31b3255f425253e2aff3b077b92	none-no-variant-delta
prsd03.f	GPETAP	function	2801	identical	identical	0d928bd29f4bbc397a667da3610f78494abd1ab8f048883e620624d4b1cf9b9d	0d928bd29f4bbc397a667da3610f78494abd1ab8f048883e620624d4b1cf9b9d	0d928bd29f4bbc397a667da3610f78494abd1ab8f048883e620624d4b1cf9b9d	none-no-variant-delta
prsd03.f	ADELOBS	function	2862	identical	identical	01b0fa5ef392c7af1c9e8d9ff1c854137c7922a03cdf23a37df82be21910a379	01b0fa5ef392c7af1c9e8d9ff1c854137c7922a03cdf23a37df82be21910a379	01b0fa5ef392c7af1c9e8d9ff1c854137c7922a03cdf23a37df82be21910a379	none-no-variant-delta
prsd03.f	GPKL	subroutine	2890	identical	identical	987eb313cd1a8140ea586dbf31cb24bc31007e2f2ff35dcbc9c06f879f63a307	987eb313cd1a8140ea586dbf31cb24bc31007e2f2ff35dcbc9c06f879f63a307	987eb313cd1a8140ea586dbf31cb24bc31007e2f2ff35dcbc9c06f879f63a307	none-no-variant-delta
prsd03.f	EKDLTX	subroutine	3027	identical	identical	85386af29c23bd9fb04ebb462e837e90e1eec2a481cec34c5f896a4a690fd753	85386af29c23bd9fb04ebb462e837e90e1eec2a481cec34c5f896a4a690fd753	85386af29c23bd9fb04ebb462e837e90e1eec2a481cec34c5f896a4a690fd753	none-no-variant-delta
prsd03.f	EKDXX	subroutine	3122	identical	identical	79067a5f9a69e419b8f42c99f606ef8b569b62b9d9e6e8d466329abc8fc0e8ca	79067a5f9a69e419b8f42c99f606ef8b569b62b9d9e6e8d466329abc8fc0e8ca	79067a5f9a69e419b8f42c99f606ef8b569b62b9d9e6e8d466329abc8fc0e8ca	none-no-variant-delta
prsd03.f	REGGEMD	subroutine	3179	identical	identical	729318542780308fbb846d5727984cef022ef11878bc606c21b6d4ee5de7c5e2	729318542780308fbb846d5727984cef022ef11878bc606c21b6d4ee5de7c5e2	729318542780308fbb846d5727984cef022ef11878bc606c21b6d4ee5de7c5e2	none-no-variant-delta
prsd03.f	PRKINX	subroutine	3240	identical	identical	c8554980e624321d8375acfb2b6454b18e0ae741229a7272e680a6cec105915c	c8554980e624321d8375acfb2b6454b18e0ae741229a7272e680a6cec105915c	c8554980e624321d8375acfb2b6454b18e0ae741229a7272e680a6cec105915c	none-no-variant-delta
prsd03.f	PNETANX	subroutine	3297	identical	identical	f1cdf92d6c2408564d584c9328736f368b8335bde0f09327930331b9a0e29beb	f1cdf92d6c2408564d584c9328736f368b8335bde0f09327930331b9a0e29beb	f1cdf92d6c2408564d584c9328736f368b8335bde0f09327930331b9a0e29beb	none-no-variant-delta
prsd03.f	S11V	subroutine	3477	identical	identical	a550f71b0235d9b0a02503f7571a06e6738800999720090357a20a620aaf0040	a550f71b0235d9b0a02503f7571a06e6738800999720090357a20a620aaf0040	a550f71b0235d9b0a02503f7571a06e6738800999720090357a20a620aaf0040	none-no-variant-delta
prsd03.f	PPRCHP	subroutine	3599	identical	identical	0bf047a3182e6c95d602905f6937e9e84da0ad1ce13bcbe664b011df432f72ec	0bf047a3182e6c95d602905f6937e9e84da0ad1ce13bcbe664b011df432f72ec	0bf047a3182e6c95d602905f6937e9e84da0ad1ce13bcbe664b011df432f72ec	none-no-variant-delta
prsd03.f	PNCHPR	subroutine	3640	identical	identical	c6a56797df0868dad0cdf570cad390b5188eef880dff6da4bc1611c4423daaec	c6a56797df0868dad0cdf570cad390b5188eef880dff6da4bc1611c4423daaec	c6a56797df0868dad0cdf570cad390b5188eef880dff6da4bc1611c4423daaec	none-no-variant-delta
prsd03.f	PRMOBS	subroutine	3683	identical	identical	56bd467ece67cb00d62e4aa5f3fac417cb742977bb4584dc984a9a768ff6e99b	56bd467ece67cb00d62e4aa5f3fac417cb742977bb4584dc984a9a768ff6e99b	56bd467ece67cb00d62e4aa5f3fac417cb742977bb4584dc984a9a768ff6e99b	none-no-variant-delta
prsd03.f	PROPEN	subroutine	3833	identical	identical	a957ecb399fa7e76bd10ff855fa564737b9af5927320edc3a09e3883f1ab962c	a957ecb399fa7e76bd10ff855fa564737b9af5927320edc3a09e3883f1ab962c	a957ecb399fa7e76bd10ff855fa564737b9af5927320edc3a09e3883f1ab962c	none-no-variant-delta
prsd03.f	FTOA	subroutine	3877	identical	identical	61cc2124d028f7432252ca5392373f108f7c97cbda80b4c8527f9ab022f02eb8	61cc2124d028f7432252ca5392373f108f7c97cbda80b4c8527f9ab022f02eb8	61cc2124d028f7432252ca5392373f108f7c97cbda80b4c8527f9ab022f02eb8	none-no-variant-delta
prsd03.f	SAIDEQ	subroutine	3942	identical	identical	1b3014fe5d3b5737ab5ee468447f86973f5d3eb10a52c52f72ef3f0a8b7b7fc2	1b3014fe5d3b5737ab5ee468447f86973f5d3eb10a52c52f72ef3f0a8b7b7fc2	1b3014fe5d3b5737ab5ee468447f86973f5d3eb10a52c52f72ef3f0a8b7b7fc2	none-no-variant-delta
prsd03.f	PRSETC	subroutine	3961	identical	identical	5eedec75a5df9f3aedc46c8eb798f9b7823b186af5b4f9ec35f781ec8e415644	5eedec75a5df9f3aedc46c8eb798f9b7823b186af5b4f9ec35f781ec8e415644	5eedec75a5df9f3aedc46c8eb798f9b7823b186af5b4f9ec35f781ec8e415644	none-no-variant-delta
prsd03.f	SETTH	subroutine	4042	identical	identical	12a8289bb3a2764a26d391e6702c44a6dc54601de5b018472daab180bc5f803e	12a8289bb3a2764a26d391e6702c44a6dc54601de5b018472daab180bc5f803e	12a8289bb3a2764a26d391e6702c44a6dc54601de5b018472daab180bc5f803e	none-no-variant-delta
prsd03.f	PRDA	subroutine	4075	identical	identical	cdc535dfcd71a6a403caed36e04f63dbdd4aed5260dd3d525b2f41750c2165ef	cdc535dfcd71a6a403caed36e04f63dbdd4aed5260dd3d525b2f41750c2165ef	cdc535dfcd71a6a403caed36e04f63dbdd4aed5260dd3d525b2f41750c2165ef	none-no-variant-delta
prsd03.f	PRODO	subroutine	4111	identical	identical	176ade0660e052798732f99499b474acda330f3df1957b3673b61a5e9499b530	176ade0660e052798732f99499b474acda330f3df1957b3673b61a5e9499b530	176ade0660e052798732f99499b474acda330f3df1957b3673b61a5e9499b530	none-no-variant-delta
prsd03.f	PRCHI	subroutine	4175	identical	identical	744ad4aaeba32f72c80870bb6872dd4df9c076bebc523070c426d417aa1d2ec0	744ad4aaeba32f72c80870bb6872dd4df9c076bebc523070c426d417aa1d2ec0	744ad4aaeba32f72c80870bb6872dd4df9c076bebc523070c426d417aa1d2ec0	none-no-variant-delta
prsd03.f	CHBPLT	subroutine	4506	identical	identical	f040ecd60d74e59dab549bd72401fc1e77395688416224efa419edba126b75d9	f040ecd60d74e59dab549bd72401fc1e77395688416224efa419edba126b75d9	f040ecd60d74e59dab549bd72401fc1e77395688416224efa419edba126b75d9	none-no-variant-delta
prsd03.f	PRSUMRL	subroutine	4604	identical	identical	6882c42fdf7a370a131f844cd1f620563b481523d6c7d2cef5d5be041ca079df	6882c42fdf7a370a131f844cd1f620563b481523d6c7d2cef5d5be041ca079df	6882c42fdf7a370a131f844cd1f620563b481523d6c7d2cef5d5be041ca079df	none-no-variant-delta
prsd03.f	EMTOAB	subroutine	4688	identical	identical	f22f34e05ed36618d2abfeb966cea32ef376474429ff420a590e1b914e7f5b62	f22f34e05ed36618d2abfeb966cea32ef376474429ff420a590e1b914e7f5b62	f22f34e05ed36618d2abfeb966cea32ef376474429ff420a590e1b914e7f5b62	none-no-variant-delta
prsd03.f	PRCONP	subroutine	4719	identical	identical	26cfccd5818d35571a5434cdc5a142965545fb0e3002677b635ef0d320c955f9	26cfccd5818d35571a5434cdc5a142965545fb0e3002677b635ef0d320c955f9	26cfccd5818d35571a5434cdc5a142965545fb0e3002677b635ef0d320c955f9	none-no-variant-delta
prsd03.f	CONFUN	subroutine	5135	identical	identical	f8bb46c06ed2c967bbfac73dd24395f32c627b9e5c04de03ee6f2bde0f61eacb	f8bb46c06ed2c967bbfac73dd24395f32c627b9e5c04de03ee6f2bde0f61eacb	f8bb46c06ed2c967bbfac73dd24395f32c627b9e5c04de03ee6f2bde0f61eacb	none-no-variant-delta
prsd03.f	PRPTX	subroutine	5413	identical	identical	8d3d3fd6f036cece770280348dcd54e47cf460ab8bcc650849ea68e25581c76e	8d3d3fd6f036cece770280348dcd54e47cf460ab8bcc650849ea68e25581c76e	8d3d3fd6f036cece770280348dcd54e47cf460ab8bcc650849ea68e25581c76e	none-no-variant-delta
prsd03.f	PRSWAP	subroutine	5705	identical	identical	badeb82b2d33facb6e505aa77ca3a303bcd355ceab9d8fb300208a4e10014b5c	badeb82b2d33facb6e505aa77ca3a303bcd355ceab9d8fb300208a4e10014b5c	badeb82b2d33facb6e505aa77ca3a303bcd355ceab9d8fb300208a4e10014b5c	none-no-variant-delta
prsd03.f	A3DPLT	subroutine	5782	identical	identical	1e383b03c37955289eaff81f72ebb273335add3c651f091c1e92afe8a4fd7494	1e383b03c37955289eaff81f72ebb273335add3c651f091c1e92afe8a4fd7494	1e383b03c37955289eaff81f72ebb273335add3c651f091c1e92afe8a4fd7494	none-no-variant-delta
prsd03.f	GETXYP	subroutine	6024	identical	identical	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	none-no-variant-delta
prsd03.f	CONCRV	subroutine	6046	identical	identical	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	none-no-variant-delta
prsd03.f	SIDE	subroutine	6096	identical	identical	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	none-no-variant-delta
prsd03.f	SECPR	subroutine	6137	identical	identical	eb637cdd6b382e86282ba1c98f8c4dc81ecf5dfec8610a852dd81bdfcfcd8d56	eb637cdd6b382e86282ba1c98f8c4dc81ecf5dfec8610a852dd81bdfcfcd8d56	eb637cdd6b382e86282ba1c98f8c4dc81ecf5dfec8610a852dd81bdfcfcd8d56	none-no-variant-delta
prsd03.f	COMPAREMP	subroutine	6410	identical	identical	8b4a02318d8e0c7bc6a2d36b89ba13443bf4cc242f6b04ab4faaff5b691e37e3	8b4a02318d8e0c7bc6a2d36b89ba13443bf4cc242f6b04ab4faaff5b691e37e3	8b4a02318d8e0c7bc6a2d36b89ba13443bf4cc242f6b04ab4faaff5b691e37e3	none-no-variant-delta
prsd2.f	PRPWA	subroutine	1	identical	identical	de19abad7f90c39a95437e327d02361bd7e638f877871b59d02978b291b5b31c	de19abad7f90c39a95437e327d02361bd7e638f877871b59d02978b291b5b31c	de19abad7f90c39a95437e327d02361bd7e638f877871b59d02978b291b5b31c	none-no-variant-delta
prsd2.f	PRPWAB	subroutine	1057	identical	identical	e6de8322dd6595965af9e93697eaaecd5b14b999d336e1ab3faa8542f4d37cb1	e6de8322dd6595965af9e93697eaaecd5b14b999d336e1ab3faa8542f4d37cb1	e6de8322dd6595965af9e93697eaaecd5b14b999d336e1ab3faa8542f4d37cb1	none-no-variant-delta
prsd2.f	RESDSP	subroutine	1561	identical	identical	457d79ef4d4b2698f191e6fe2dc538629c1aa7b80e4c7558b22f9bad7fd6157f	457d79ef4d4b2698f191e6fe2dc538629c1aa7b80e4c7558b22f9bad7fd6157f	457d79ef4d4b2698f191e6fe2dc538629c1aa7b80e4c7558b22f9bad7fd6157f	none-no-variant-delta
prsd2.f	ADDRESK	subroutine	1630	identical	identical	042d1a52b762257d92f1fd7fde5d0e08de959ab119bfd63e34566908923b8699	042d1a52b762257d92f1fd7fde5d0e08de959ab119bfd63e34566908923b8699	042d1a52b762257d92f1fd7fde5d0e08de959ab119bfd63e34566908923b8699	none-no-variant-delta
prsd2.f	PNAPLT	subroutine	1688	identical	identical	8552e0d0813b1ba6354b8d8ca5cf6f9ce4ee7d01694d1c2d8f31e76ad64b4a2c	8552e0d0813b1ba6354b8d8ca5cf6f9ce4ee7d01694d1c2d8f31e76ad64b4a2c	8552e0d0813b1ba6354b8d8ca5cf6f9ce4ee7d01694d1c2d8f31e76ad64b4a2c	none-no-variant-delta
prsd2.f	HTOMJL	subroutine	1915	identical	identical	9525bb7f46240294020c3c9151fe353d0f60b2e170c817132419ae9fdeeb8803	9525bb7f46240294020c3c9151fe353d0f60b2e170c817132419ae9fdeeb8803	9525bb7f46240294020c3c9151fe353d0f60b2e170c817132419ae9fdeeb8803	none-no-variant-delta
prsd2.f	BSSE	subroutine	1943	identical	identical	1514f46466fbd39a77548118d955b9e1a7adbe707a8af0774e8da35fa8612f93	1514f46466fbd39a77548118d955b9e1a7adbe707a8af0774e8da35fa8612f93	1514f46466fbd39a77548118d955b9e1a7adbe707a8af0774e8da35fa8612f93	none-no-variant-delta
prsd2.f	PLTSB	subroutine	2026	identical	identical	267b9561fbd8e1861ceaac719a4a1c15e0c888b65849ed6b1a2b21adccd05efd	267b9561fbd8e1861ceaac719a4a1c15e0c888b65849ed6b1a2b21adccd05efd	267b9561fbd8e1861ceaac719a4a1c15e0c888b65849ed6b1a2b21adccd05efd	none-no-variant-delta
prsd2.f	DORXPT	subroutine	2060	identical	identical	d1fee6a038d7db8568ea8d8e3d2a5a2f6c0ae0b94452b4696e10e80233e32297	d1fee6a038d7db8568ea8d8e3d2a5a2f6c0ae0b94452b4696e10e80233e32297	d1fee6a038d7db8568ea8d8e3d2a5a2f6c0ae0b94452b4696e10e80233e32297	none-no-variant-delta
prsd2.f	PRBIND	subroutine	2078	identical	identical	19cd0b6a8a250ab4a1e940f182364626b014c79f288e7f05fc815f62372ca2a3	19cd0b6a8a250ab4a1e940f182364626b014c79f288e7f05fc815f62372ca2a3	19cd0b6a8a250ab4a1e940f182364626b014c79f288e7f05fc815f62372ca2a3	none-no-variant-delta
prsd2.f	DBSUM	subroutine	2506	identical	identical	907355e53642ef1ea1ac64eaeba21d5a7be5f4cb0f799a78aef1aa21d3edc1c4	907355e53642ef1ea1ac64eaeba21d5a7be5f4cb0f799a78aef1aa21d3edc1c4	907355e53642ef1ea1ac64eaeba21d5a7be5f4cb0f799a78aef1aa21d3edc1c4	none-no-variant-delta
prsd2.f	PRMOVY	subroutine	2705	identical	identical	f2e7463bcf4a95ad811685b0233b2da6b71b4fa668f78a83d9d179f8e6e26f36	f2e7463bcf4a95ad811685b0233b2da6b71b4fa668f78a83d9d179f8e6e26f36	f2e7463bcf4a95ad811685b0233b2da6b71b4fa668f78a83d9d179f8e6e26f36	none-no-variant-delta
prsd2.f	PRPLAN	subroutine	3084	identical	identical	911235af19769c5b2d71aeddab3c9bdd349fcd4de6dba555a6e755569de96d96	911235af19769c5b2d71aeddab3c9bdd349fcd4de6dba555a6e755569de96d96	911235af19769c5b2d71aeddab3c9bdd349fcd4de6dba555a6e755569de96d96	none-no-variant-delta
prsd2.f	PRMCRLO	subroutine	3591	identical	identical	efd81a283bc7bc95659443ba8f542fc73032b45550aa24d3896f47bf6ab0b59f	efd81a283bc7bc95659443ba8f542fc73032b45550aa24d3896f47bf6ab0b59f	efd81a283bc7bc95659443ba8f542fc73032b45550aa24d3896f47bf6ab0b59f	none-no-variant-delta
prsd2.f	PRGDH	subroutine	3774	identical	identical	8040257148aaa90258e0cc9d7cc0763380e3d76aff08254cfe39ad967bd64c35	8040257148aaa90258e0cc9d7cc0763380e3d76aff08254cfe39ad967bd64c35	8040257148aaa90258e0cc9d7cc0763380e3d76aff08254cfe39ad967bd64c35	none-no-variant-delta
prsd2.f	CSHA	subroutine	4051	identical	identical	da0cd2efefd8934dfe170cbf5d238288ed6ac3ee90142711548c109b0274ba48	da0cd2efefd8934dfe170cbf5d238288ed6ac3ee90142711548c109b0274ba48	da0cd2efefd8934dfe170cbf5d238288ed6ac3ee90142711548c109b0274ba48	none-no-variant-delta
prsd2.f	CSHH	subroutine	4087	identical	identical	665e3ca51d8ea30bd596871685ab072d1c645ef746ba023d9d5deb1bde91da0e	665e3ca51d8ea30bd596871685ab072d1c645ef746ba023d9d5deb1bde91da0e	665e3ca51d8ea30bd596871685ab072d1c645ef746ba023d9d5deb1bde91da0e	none-no-variant-delta
prsd2.f	CSX	function	4904	identical	identical	b8df8205faed82285439fa0e4c514887ab083ff93548437743cdbd055df2477e	b8df8205faed82285439fa0e4c514887ab083ff93548437743cdbd055df2477e	b8df8205faed82285439fa0e4c514887ab083ff93548437743cdbd055df2477e	none-no-variant-delta
prsd2.f	CS	subroutine	4944	identical	identical	10fd6c54172ff71b167c909576a6b025633e6d082a3a1843a7ad433f1a9a6bd1	10fd6c54172ff71b167c909576a6b025633e6d082a3a1843a7ad433f1a9a6bd1	10fd6c54172ff71b167c909576a6b025633e6d082a3a1843a7ad433f1a9a6bd1	none-no-variant-delta
prsd2.f	HFF	function	5823	identical	identical	f5bb54f2a923fa2e7e92514b924aa272d317b4d7918bef36c306c50bdfba3cad	f5bb54f2a923fa2e7e92514b924aa272d317b4d7918bef36c306c50bdfba3cad	f5bb54f2a923fa2e7e92514b924aa272d317b4d7918bef36c306c50bdfba3cad	none-no-variant-delta
prsd2.f	WIDTH	function	5849	identical	identical	6d1c41d1c9b8741a448f4c3c2cbfb6a9555819b236262e098f75758a8de2a4ef	6d1c41d1c9b8741a448f4c3c2cbfb6a9555819b236262e098f75758a8de2a4ef	6d1c41d1c9b8741a448f4c3c2cbfb6a9555819b236262e098f75758a8de2a4ef	none-no-variant-delta
